jeeves online revival jeeves become third leading online search firm week thank revival internet advertising improving fortune firm revenue nearly tripled fourth quarter exceeding jeeves among best known name relatively modest player profit quarter dwarfed announced rival google earlier week quarter yahoo earned tipping resurgence online advertising trend taken hold relatively quickly late last year marketing company doubleclick leading provider online advertising warned business would sale thursday announced sharp turnaround brought unexpected increase profit neither jeeves doubleclick thrilled investor profit news however case share fell analysts attributed fall excessive expectation quarter fuelled dramatic outperformance google tuesday,0
indonesians face fuel price rise indonesias government confirmed considering raising fuel price much millions indonesians kerosene basic cooking price heavily subsidised year president susilo bambang yudhoyonos government said want curb fuel subsidy direct money programme poor critic argue cutting subsidy hurt poorer family government want help millions people left homeless indonesia acehs region following earthquake tsunami disaster late december indonesia subsidy importer order stabilise domestic fuel price higher price forced government spend holding price spent trillion rupiah fuel subsidy excess original projection trillion rupiah since president yudhoyonos government came power october indicated intention raising domestic fuel price cutting subsidy january march quarter year best time increase fuel price said mulyani indrawati state minister national development planning still considering hike suitable moment sooner better state budget bbcs correspondent jakarta rachel harvey told world business report likely strong public reaction price rise question whether short sharp shock raise price whether stagger said indonesias previous government president megawati sukarnoputri also attempted subsidy forced back face public protest,0
peugeot deal boost mitsubishi struggling japanese maker mitsubishi motors struck deal supply french maker peugeot sport utility vehicle firm signed memorandum understanding expect seal final agreement spring alliance come badly needed boost loss making mitsubishi several profit warning poor sale suvs built japan using peugeots diesel engine sold mainly european market falling sale left mitsubishi motors underused capacity production deal peugeot give chance utilise january mitsubishi motors issued third profit warning nine month sale forecast year march sale slid past year catalysed revelation company systematically hiding record fault secretly repairing vehicle result japanese maker sought series financial bailouts last month said looking fresh financial backing half company mitsubishi group german carmaker daimlerchrylser shareholder mitsubishi motors decided april pump money deal peugeot celebrated mitsubishis newly appointed chief executive takashi nishioka took three boss stood last month shoulder responsibility firm trouble mitsubishi motors forecast loss current financial year march last month signed production agreement japanese rival nissan motor supply small sale japan making nissan since,0
telegraph newspaper daily sunday telegraph newspaper axing journalist editorial staff telegraph group needed fund investment printing facility journalists firm friday afternoon discus react surprise announcement come background fierce competition reader sluggish advertising revenue amid competition online advertising national union journalists called management recall notice redundancy midday monday face strike ballot pearsons financial times said last week offering voluntary redundancy reporter national union journalists said stood strongly behind journalist rule strike managers torn agreed procedure kicked staff teeth sacking people printing facility said jeremy dear general secretary official barry fitzpatrick said company ignored consultation period required company planning redundancy shown complete disregard consultative right member said fitzpatrick added company planned observe consultation procedure telegraph title currently employ journalist broadsheet newspaper especially moved tabloid format suffered circulation decline hitting revenue telegraph announced plan tabloid although independent times seen circulation rise since shrinking size guardian hedging planning larger tabloid format like popular continental europe telegraph group bought barclay twin frederick david last year previously owned lord conrad blacks hollinger international brother currently mulling sale another business retailer littlewoods telegraph executive murdoch maclennan said newspaper would eight colour page coming month journalists lifeblood newspaper maintaining quality daily telegraph sunday telegraph reader vital said however action improve production capability secure title competition also vital many newspaper investing printing machinery enables print colour page case colour every page hoping boosting colour make publication attractive advertiser reader alike recent month news corps news international unit publishes news world guardian media group trinity mirror daily mail general trust announced substantial investment printing plant,0
passenger right passenger unable board flight overbooking cancellation flight delay demand greater compensation rule compensation euro euro depending length flight rule apply scheduled charter flight including budget airline airlines attacked legislation saying could forced push price higher cover extra cost european commission facing legal challenge european fare airlines association elaa international transport association iata attacked package piece legislation previously passenger could claim euro euro stopped boarding however scheduled flight operator obliged offer compensation case overbooking offer compensation flight cancellation decided increase passenger compensation deter airline deliberately overbooking flight overbooking often lead bumping passenger moved later flight happens passenger airline offer compensation addition flight cancelled delayed hour fault airline passenger must paid compensation however airline offer compensation flight cancelled delayed extraordinary circumstance airlines fear extraordinary circumstance include weather security alert strike event outside control based airline operator flight take adhere compensation regime came force thursday cost airline criticised compensation level arguing could worth ticket preposterous piece legislation among airline fighting ryanair deputy chief executive michael cawley told radio today programme european regions airline association eraa claim neither airline consumer consulted change andy clarke eraa director transport said advice misleads customer lead believe airline could liable payouts flight delayed weather spokeswoman marja quillinan meiland conceded grey area said airline making case dispute national enforcement body would decide whether passenger case said technology mean easier airline take land weather added eraas clarke also warned airline would comply rule extra cost would passed onto passenger reckon going cost european passenger airline airline money paid passenger euro thats year loaded onto european passenger clarke said thats basically transfer money passenger whose journey disrupted passenger whose journey disrupted wednesday jacques barrot vice president european commission also commissioner transport said change necessary boom travel need accompanied proper protection passenger right concrete example union benefit people daily life added launched information campaign airport travel agency inform airline passenger right,0
china keep tight rein credit chinas effort stop economy overheating clamping credit continue state medium report curb introduced earlier year ward risk rapid expansion might lead soaring price also fear much stress might placed fragile banking system growth china remains breakneck corporate investment growing year breakneck pace economic expansion kept growth year rapid tooling chinas manufacturing sector mean massive demand energy factor kept world price high year theory government growth target continues insist overshoot mean hard landing shape overbalancing economy exchange rate chinas yuan pegged rate dollar seems relentless decline mean chinese export cheap world market china thus resisted international pressure break link least shift level extent credit control seem taking effect industrial output grew year october february inflation slowed although retail sale still booming,0
parmalat boast doubled profit parmalat italian food group centre europes painful corporate scandal reported doubling profit earnings fourth quarter euro period less welcome news firm fined euro violated takeover rule five year firm sought bankruptcy protection december disclosing euro hole account overall company debt close euro falling slowly brand well known italy overseas continued perform strongly however barely lost revenue since scandal broke crucial factor company future legal unwinding intensely complex financial position tuesday company administrator turnaround expert enrico bondi sued morgan stanley former banker return euro relating bond deal brought number bank bondi sued mass legal action could bring much euro company also sued former auditor financial advisor damage criminal case company former management proceeding separately,0
indias rupee five year high indias rupee five year high standard poors raised country foreign currency rating rupee climbed dollar thursday close currency gained almost past three session rate borrower creditworthiness lifted indias rating notch indian asset seen gamble cash expected flow market buoying rupee upgrade positive basically people excuse come back india said bhanu baweja strategist money moved india first three week january market like korea thailand upgrade lead reversal indias foreign currency rating notch investment grade start increase level romania egypt salvador level russia,0
india widens access telecom india raised limit foreign direct investment telecom company communications minister dayanidhi maran said need fund fast growing mobile market government hope increase number mobile user million million need least investment part come foreign direct investment said maran decision raise limit foreign investor faced considerable opposition communist party give crucial support coalition headed prime minister manmohan singh potential foreign investor however need government approval increase stake beyond maran said position chief executive chief technology officer chief financial officer held indians added analysts investor welcomed government decision positive development carrier investment community looking take longer term view huge growth indian telecom market said gartners principal analyst kobita desai relaxation coupled rapid local market growth could really ignite interest indian telecommunication industry added ernst youngs sanjay mehta investment bank morgan stanley forecast indias mobile market likely grow year indian mobile market currently dominated four company bharti televentures allied singapore telecom essar linked hong kong based hutchison whampoa sterling group tata group,0
call centre user lose patience customers trying call centre getting impatient quicker hang survey suggests past welcome message caller average hang second listening canned music drop patience come number call call centre growing rate every year customers getting used idea always available society cara diemont firm dimension data commissioned survey however call centre also sharp increase customer simply abandoning call record last year automated phone message system taken equation customer pick multiple option message number abandoned call even higher sixth caller give rather wait possible reason lack patience diemont fact customer calling move using mobile phone surge customer trying call centre also reflection centre growing range task call centre looked mortgage agent also responsible credit card insurance current account diemont problems occurring increased responsibility going hand hand training survey found dimension data call alarming development average induction time call centre worker fell last year leaving agent equipped deal customer diemont warns scary good bottom line either poor training frustrates call centre worker customer result call centre high churn rate nearly quarter worker throwing towel every year turn force company training staff resolution rate number call customer query resolved mutual satisfaction running query passed second third person specialist manager rate rise still well industry target resolution rate suggestions outsourcing relocating call centre cost country like india south africa blame wrong diemont difference wait time call resolution call centre based europe north america developing country around world make call centre perform anywhere good management right process place however company decide offshore operation driven cost consideration saving money main consideration closing domestic call centre operation half argue worker country offer better skill money everybody belief outsourcing offshoring solution nearly third firm polled survey plan offshore call centre give three reason making move call centre operation part business core function worried risk going abroad fear damage brand join offshoring drive survey conducted sunovate behalf dimension data based depth questionnaire call centre country five continent experience call centre happy listen vivaldi greensleeves want immediate response work call centre training prepare,0
sluggish economy german number people work europes largest economy risen tenth straight month growth remains stubbornly slow german unemployment rose november million people workforce seasonally adjusted rise showed smaller rise expected government measure encourage creation began take effect official said stagnant growth still stifling market clear sign revival domestic demand said frank juergen weise head federal labour agency statement growth third quarter still insufficient deliver positive momentum labour market high price soaring euro damage competitiveness exporter also negative effect said brunt unemployment still felt eastern part germany rate unemployment stuck million year government chancellor gerhard schroeder creation agenda controversial package measure shake incentive back work paid cutting cherished benefit sparked anger among german worker strikes number industry notably among country iconic carmaker demonstrated displeasure well fear loss outsourcing take hold among initiative called euro unemployment benefit scheme formal launch january hirings position already taking place affecting unemployment statistic economist said deterioration labour market come surprise said isabelle kronawitter hypovereinsbank creation measure probably prevented stronger increase seasonally adjusted number,0
mixed signal french economy french economy picked speed official figure show still look fallen short government hope according state statistic body insee growth three month december seasonally adjusted ahead forecast confirmed would best quarterly showing since early leaf full year short french government predicted despite apparent shortfall annual economic growth good quarterly figure called flash estimate mark continuing trend improving indicator health french economy government reiterating target european central bank making positive noise nation eurozone whole also friday frances industrial output december released showing growth number good said david naude economist deutsche bank send positive signal rebound output open continuation trend year service sector activity improved january hitting seven month high unemployment remains high,0
trade record export import time high latest figure show commerce department said trade deficit last year previous record imbalance deficit china largest ever recorded single country however monthly basis trade narrowed december consumer appetite thing imported even wine cheese reached record level last year figure likely spark fresh criticism president bushs economic policy democrats claim administration done enough clamp unfair foreign trade practice example believe chinas currency policy manufacturer claim undervalued yuan much given chinas rapidly expanding economy unfair advantage competitor meanwhile bush administration argues deficit reflects fact america growing faster rate rest world spurring demand imported good economist allow upward revision economic growth fourth quarter others point deficit reached astronomical proportion foreigner many choose hold many dollar denominated asset turn harm growth export rose trillion import rose even faster record trillion foreign export surged record reflecting rally global price increasing domestic demand imports affected dollar weakness last year expect deficit continue widen even dollar back downward trend said economist marie pierre ripert ixis,0
yukos loses bankruptcy battle judge dismissed attempt russian giant yukos gain bankruptcy protection yukos filed chapter protection houston unsuccessful attempt halt auction yugansk division russian authority court ruling blow effort damage sale yugansk yukos claim illegally sold separately former yukos mikhail khodorkovsky began testimony friday trial fraud evasion khodorkovsky jail year pleaded guilty charge brought denied involvement criminal activity pride heading year number successful company helping enterprise rise knee told russian court yugansk auctioned help unpaid bought previously unknown group turn bought almost immediately state controlled company rosneft texas judge letitia clark said yukos enough presence establish jurisdiction vast majority business financial activity yukos continue occur russia judge clark said ruling activity require continued participation russian government yukos argued court entitled declare bankrupt yugansk unit sold since local bank account chief finance officer bruce misamore life houston yukos claimed sought help forum russian court european court human rights either unfriendly offered protection russia indicated would case abide ruling court ruling judge acknowledged appears likely agency russian government acted manner would considered confiscatory united states said role simply decide jurisdiction court jurisdiction challenged deutsche bank gazpromneft former unit russian monopoly gazprom merge rosneft analysts said ability gazprom rosneft trade freely overseas stifled ownership yugansk remained unclear yukos said would consider option light ruling however claimed court backed argument four five issue believe merit case strong simple said chief executive steven theede asset illegally seized want back damage paid,0
safety alert recall world biggest carmaker general motors recalling nearly vehicle safety ground according federal regulator national highway traffic safety administration nhtsa said largest recall involves pickup sport utility vehicle suvs possible malfunction braking system affected vehicle product recall model year said vehicle potential fault chevrolet avalanche express kodiak silverade suburban savana sierra yukon nhtsa said pressure accumulator braking system could crack normal driving fragment could injure people hood open could allow hydraulic fluid leak could make harder brake steer could cause crash warned also recalling cadillac coupe suvs pontiac grand prix sedan model year accelerator pedal work properly extremely cold temperature requiring braking addition giant calling back buick raniers chevrolet trailblazers envoys isuzu ascenders model year windshield properly fitted could fall crash however stressed know injury related problem news recall follows announcement last month expects earnings year lower world biggest maker grappling loss european business weak sale product recall january said higher healthcare cost north america lower profit financial service subsidiary would hurt performance,0
steel firm mittal steel world largest steel producer could next five year chief executive said netherlands based company complete acquisition firm next month making largest global firm kind however lakshmi mittal told investor combined company shed thousand indian born magnate loss would fall mittal told investor acquisition international steel group completed company would reduce workforce annually could workforce trimmed staff investing modernisation employee mittal told conference chicago mittal steel formed last year mittals holdings merged dutch firm ispat combination mittal steel would annual sale euro production capacity million tonne mittal steel spokeman said decision made trying create sustainable steel industry want invest technology spokesman said mittal steel operation country many business particularly eastern europe previously state owned huge workforce employ staff kazakhstan alone large operation romania czech republic south africa united states,0
strong demand trigger rally crude price surged back barrel mark thursday energy market watchdog raised forecast global demand international energy agency warned demand opecs crude first quarter would outstrip supply raised estimate demand growth barrel million barrel light crude rose brent crude london gained paris based watchdog advises industrialized nation energy policy said upward revision stronger demand china asian country fresh rally crude price followed gain wednesday triggered large fall crude supply following cold spell north america january department energy reported crude stockpile fallen barrel ongoing problem beleaguered russian giant yukos also prompted revise output estimate russia major opec supplier think price beginning range look like level said energy analyst orin middleton barclays capital,0
firm face venezuelan land venezuelan authority said seize land owned british company part president chavezs agrarian reform programme officials cojedes state said friday farmland owned subsidiary vestey group would taken used settle poor farmer government cracking called latifundios large rural estate lying idle vestey group said informed planned seizure firm whose agroflora subsidiary operates farm venezuela insisted complied fully venezuelan prosecutors south country targeted hato charcote beef cattle ranch owned agroflora according reuters plan seize acre hectare acre hectare farm officials claim agroflora posse valid document proving ownership land question also allege area ranch used form active production legal boundary match actual boundary surplus state prosecutor alexis ortiz told reuters consequence government taken action controversial reform passed give government right take control private property declared idle ownership traced back century critics power president chavez argues needed help country poorest citizen develop venezuelan economy trample private property right vestey group said owned land since would operate fully authority spokesman added agroflora absolutely confident submitted demonstrate legality title land company pointed farm employ worker provides meat solely venezuelan market last month government said identified idle farm consider status authority said landowner whose title order whose farm productive nothing fear president chavez venezuelan government steadily expanded state involvement country economy recently said mining contract involving foreign firm would examined ensure provided sufficient economic benefit state,0
soaring world economy soaring cost global economic growth although world major economy weather storm price rise according oecd latest annual report oecd growth prediction world main industrialised region growth would reach fall next year previous estimate oecd said however paris based economics think tank said believed global economy could still regain momentum forecasts japanese growth also scaled back year outlook worst member eurozone bloc already sluggish growth forecast slipping year oecd said overall report forecast total growth member country oecd slipping next year recovering nonetheless good reason believe despite recent price turbulence world economy regain momentum distant future said jean philippe cotis oecds chief economist price crude higher start record high late october price improving prospect would improve consumer confidence spending oecd said shock enormous historical standard seen worse seventy price rise think shock absorbed within next quarter vincent koen senior economist oecd told bbcs world business report recovery underway interrupted shock year would regain momentum course chinas booming economy spectacular comeback japan albeit faltered recent month would help world economic recovery oecd said supported strong balance sheet high profit recovery business investment continue north america start earnest europe added however report warned remains seen whether continental europe play strong supportive role marked upswing final domestic demand oecd highlighted current depressed household expenditure germany eurozones reliance export growth,0
irish market reach time high irish share risen record high investor persuaded market inflation strong growth forecast iseq index leading share closed point thursday fuelled strong growth banking financial stock fall rate inflation january gave fresh boost share advanced month economy strong growth interest rate remain several irelands biggest company market value recent high thursday allied irish banks irelands biggest company capitalisation touched five year peak bank ireland share rose highest level since august telecoms firm eircom recently revealed would enter irish mobile phone market yearly high analysts said economic condition benign irish share still trading discount european market ireland tick international investor concerned asher chief investment officer hibernian investment managers told reuters buoyant economic condition continue ireland next year irish equity continue offer quality growth reasonable valuation bernard mcalinden head equity research stockbrokers said equity represented good value compared investment still looking good told reuters seen good economic data ireland benefit financial stock irelands economic miracle enjoying second wind growth forecast economy cooled markedly enjoying spectacular growth however bounced back strongly growth expected,0
japanese banking battle japans sumitomo mitsui financial withdrawn takeover offer rival bank holdings enabling latter merge mitsubishi tokyo sumitomo boss told counterpart decision friday clearing conclude trillion deal mitsubishi deal would create world biggest bank asset trillion trillion sumitomos exit high profile fight japanese bank history holdings japans fourth largest bank centre fierce battle last year sumitomo japans third largest bank tabled higher offer rival valuing company however ufjs management known prefer offer mitsubishi tokyo financial group mtfg japans second largest bank concerns also raised sumitomos ability absorb former admitted defeat believe market investor accept mtfg merger sumitomo said statement given ongoing integration mtfg operation persisting proposal best interest shareholder ufjs mitsubishis takeover japans largest ever takeover deal still approved shareholder firm however expected formality sumitomo turn attention deepening daiwa securities another japanese financial firm merge venture capital operation speculation could lead full blown merger japanese bank increasingly seeking alliance boost profit,0
rich grab half colombia poor fund half money aside colombian government help country poor benefiting people need study found total trillion peso earmarked subsidy poor government department planning said also found trillion peso going richest part population rather need sound distribution cash could poverty level government belief resources enough reduce poverty need reform better distribution deputy planning director jose leibovich said colombia population million half life poverty line however large property paying situated inside poor area benefit cheaper utility electricity water government research found government expenditure area pension public service education property health revised leibovich said added government examining report warned would easy solution problem good distribution subsidy economic growth poverty could fall said,0
rover deal cost rovers midlands plant investment firm chinese maker ahead financial times reported shanghai automotive industry corp plan shift production rover china export source close negotiation tell rover told news report speculation seen rovers last chance save longbridge plant pushed chancellor gordon brown rover confirmed would take place away time rover boss said confident investment deal would signed march early april transport general workers union general secretary tony woodley repeated view friday merger said investment model needed ensure future birmingham plant crucial delicate time effort targeted securing model company mean people said saic none money paid four owner rover accused union awarding exorbitant salary report saic extremely concerned ensure money used invest business rather distributed shareholder newspaper quote source close chinese firm meanwhile according chinese state press report small state owned carmaker nanjing auto negotiation rover saic take stake joint venture saic unavailable comment contacted news rover saic signed technology sharing agreement august,0
firm wpps profit surge advertising giant posted larger expected annual profit predicted outperform market profit rose year reach ahead average analyst forecast revenues firm operating margin said could reach year bought rival grey global creating giant enough rival sector leader omnicom chief executive martin sorrell friday told reuters news agency submitted proposal united business medias world market research unit analysts unit sell could sell recent year also bought firm ogilvy mather cordiant communications also includes firm young rubicam walter thompson events olympics helped boost wpps profit company said congressional election fifa world likely present advertising opportunity near future long term outlook look favourable medium technology development strength economy said,0
give foreign firm extra time foreign firm given extra year meet tough corporate governance regulation imposed stock market watchdog securities exchange commission extended deadline line rule july many foreign firm protested imposing unfair burden rule result sarbanes oxley part clean corporate scandal enron worldcom section legislation nicknamed call firm certify financial reporting line rule firm already meet requirement smaller foreign based firm list share stock market originally middle year past month delegation european business leader heading secs washington headquarters protest burden expensive timescale short particularly warned company would choose listing drop rather line section latest delegation official wednesday decision relax deadline announced think signifies change heart director general digby jones told bbcs today programme listening many overseas company reminded america globalisation really mean cant make rule isolation said taken consideration fact foreign company already working meet onerous financial reporting rule home country european union particular imposing international financial reporting standard noted dont underestimate effort compliance require extension provide additional time issuer take good hard look internal control said donald nicolaisen secs chief accountant,0
japanese mogul arrested fraud japans best known businessmen arrested thursday charge falsifying shareholder information selling share based false data yoshiaki tsutsumi ranked world richest business spanning hotel railway construction baseball team latest series arrest executive japan business scandal taken away outside prince hotel tokyo time tsutsumi seemed untouchable inheriting large property business father became japans powerful industrialist close connection many country leading politician used wealth influence bring winter olympic games nagano last year forced resign post held business empire accused falsifying share ownership structure seibu railways company japanese stock market rule listed company owned largest shareholder tsutsumi face criminal charge possibility prison sentence made look biggest shareholder owned amount seibu railways delisted stock exchange share value plunged target takeover tsutsumis fall grace follows arrest several executive japan authority curb murky business practice widespread japanese company determination stay cost root childhood illegitimate third rich father made money buying property japan rebuilt world described demand father made felt enormous pressure dined nothing pain tsutsumi told weekly magazine scolded pouring much sauce told fruit child didnt silk futon saying luxury corporate governance issue japanese company last year twelve manager mitsubishi motors charged covering safety defect vehicle three executive japans troubled bank charged concealing extent bank loan,0
